step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
21,PAYMENT,4303.18,C567720970,114055,109751.82,M1954827458,0,0,0
372,CASH_IN,552044.18,C1812667927,10594683.86,11146728.04,C599476630,812325.33,260281.15,0
325,DEBIT,6553.98,C893615350,56242,49688.02,C827584025,174084.28,180638.26,0
142,PAYMENT,1874.65,C1110785643,35737.9,33863.25,M1583877056,0,0,0
163,PAYMENT,16972.62,C179461426,0,0,M268778896,0,0,0
373,TRANSFER,393829.03,C1997665646,0,0,C66015072,620162.41,1013991.45,0
279,PAYMENT,10347.42,C1597746958,78638,68290.58,M988233791,0,0,0
16,CASH_OUT,291891.96,C420626214,21153,0,C1932927361,88801.31,380693.27,0
332,CASH_IN,133386.08,C1813333603,5167919.31,5301305.39,C571117196,253832.45,120446.36,0
404,PAYMENT,20509.87,C652855040,0,0,M322177947,0,0,0
403,CASH_OUT,173592.47,C1370215541,0,0,C645230624,506623.74,680216.21,0
164,CASH_OUT,104510.53,C92191108,25971,0,C1762106624,4391085.26,4495595.79,0
371,CASH_OUT,321376.3,C1863505180,139501,0,C901127402,0,321376.3,0
370,PAYMENT,3133.76,C1268863059,558927.45,555793.69,M1951072567,0,0,0
249,PAYMENT,36559.98,C1759028546,5115,0,M236982015,0,0,0
188,CASH_IN,38111.27,C1015259806,9739139.19,9777250.46,C1466381209,48846.9,122536.14,0
162,CASH_IN,9674.77,C1492593824,9537110.29,9546785.06,C2062644743,94429.5,84754.73,0
42,CASH_OUT,145801.93,C300869188,39356,0,C882374491,0,145801.93,0
257,CASH_IN,106253.37,C1978599552,3076913.24,3183166.61,C1308768116,339294.07,80944.82,0
14,CASH_IN,785671.55,C1434958778,7685873.82,8471545.36,C111747605,2130188.78,1777572.89,0
156,PAYMENT,333.72,C2075888835,0,0,M1051454062,0,0,0
276,CASH_IN,38657.58,C635419155,8363,47020.58,C1133591145,1624637.3,1585979.72,0
382,CASH_OUT,79946.03,C1625569969,0,0,C1138675547,4842760.65,4922706.68,0
303,CASH_OUT,297911.43,C1817727461,123184,0,C1779251888,57930.21,355841.64,0
353,CASH_OUT,10367.76,C920496226,44404,34036.24,C85039902,802475.33,812843.09,0
119,CASH_OUT,34725.09,C1979559050,0,0,C923813668,1585168.24,1619893.33,0
377,PAYMENT,13590.66,C1110142712,15187,1596.34,M1361040295,0,0,0
155,CASH_OUT,129788.84,C660041487,30386,0,C568463459,910635.29,1040424.13,0
205,CASH_IN,61357.06,C994972194,7871275.78,7932632.84,C436349505,282568.39,221211.33,0
373,CASH_IN,164658.63,C344845403,94801,259459.63,C502383271,70897.01,0,0
251,CASH_IN,93119.7,C318775888,1779050.07,1872169.78,C755824891,111197.92,18078.21,0
303,CASH_OUT,31560.99,C224276833,0,0,C917980062,97999.06,129560.05,0
382,TRANSFER,86694.99,C1556513800,3879,0,C133744618,482571.37,569266.37,0
44,PAYMENT,2893.86,C1802094843,129079.89,126186.03,M205432250,0,0,0
16,PAYMENT,8987.35,C1117900829,0,0,M1328962823,0,0,0
378,PAYMENT,11723.46,C727888979,389202.21,377478.75,M1107727755,0,0,0
156,TRANSFER,369224.75,C323353199,49554,0,C944011711,15790572.87,16159797.62,0
382,PAYMENT,18630.74,C1170340941,0,0,M1064280117,0,0,0
346,CASH_OUT,99459.89,C6850405,0,0,C88960282,78504345.95,78603805.84,0
354,CASH_OUT,46761.35,C1479649195,0,0,C1244145185,105984.07,152745.42,0
255,CASH_OUT,205838.39,C1902253661,163762,0,C159092340,423315.84,629154.23,0
355,CASH_OUT,75657.48,C1368918573,0,0,C492065224,116329.2,191986.69,0
16,CASH_OUT,163589.53,C1734718950,401367.25,237777.72,C701712399,226157.77,389747.3,0
132,CASH_OUT,320796.02,C1668647502,282444,0,C138058616,0,320796.02,0
261,PAYMENT,3803.91,C595985676,29751,25947.09,M895057868,0,0,0
322,CASH_OUT,122410.65,C2023668848,0,0,C1787995505,12835009.07,12957419.71,0
352,PAYMENT,34653.6,C1807349302,8060,0,M609828477,0,0,0
379,PAYMENT,10888.84,C759989302,100663,89774.16,M275597186,0,0,0
398,CASH_IN,3313.99,C513835347,19234974,19238287.99,C1416983587,4634030.22,4630716.23,0
154,CASH_OUT,171951.62,C218515592,0,0,C322906390,3694287.96,3738579.38,0
353,PAYMENT,11490,C1814483378,0,0,M14675117,0,0,0
16,CASH_OUT,241650.42,C725488635,41768,0,C519448553,34003,275653.42,0
305,CASH_OUT,182521.5,C1130931299,215790.83,33269.33,C776508287,738113.86,959854.22,0
13,CASH_IN,39513.83,C2116383488,8293357.05,8332870.88,C1852106229,76978.7,37464.87,0
299,CASH_OUT,342740.3,C2055169088,0,0,C2147079561,2299568.61,2642308.9,0
252,CASH_IN,447881.67,C1456221242,3737422.75,4185304.42,C983400759,3322178.8,2874297.13,0
345,CASH_IN,344611.66,C201361809,0,344611.66,C1489126683,628845.84,284234.18,0
281,CASH_OUT,3074.45,C1558190446,8398,5323.55,C408572863,12779224.09,12782298.54,0
93,CASH_OUT,58802.9,C1586537119,10400.83,0,C1492359254,8114321.43,8173124.33,0
278,PAYMENT,1881.61,C264024939,9122,7240.39,M1017449121,0,0,0
330,CASH_OUT,2965.38,C1159603532,11095,8129.62,C515520365,0,2965.38,0
130,CASH_OUT,8796.13,C984120317,7474,0,C1244394505,36873.39,45669.52,0
183,CASH_OUT,160944.33,C374067043,49960.43,0,C1064345420,386096.09,547040.42,0
186,PAYMENT,1197.97,C1985295270,174923.83,173725.86,M2126816636,0,0,0
329,CASH_IN,184734.95,C2107677708,13487,198221.95,C503485607,2480308.47,2295573.53,0
331,CASH_IN,92870.79,C94922654,9731024.16,9823894.95,C588450733,214165.1,121294.31,0
402,TRANSFER,192005.72,C1832998953,0,0,C1996385865,261720.59,453726.3,0
302,CASH_IN,50001.13,C834813521,6014298.92,6064300.05,C700129218,181979.76,131978.63,0
160,CASH_OUT,299313.92,C1434179568,0,0,C944540840,8653222.5,8952536.43,0
205,PAYMENT,10721.43,C2041541414,338,0,M1684849136,0,0,0
596,PAYMENT,2931.67,C846452074,15214,12282.33,M1671924291,0,0,0
235,PAYMENT,9741.43,C1248432529,0,0,M1490247120,0,0,0
11,CASH_IN,213432.71,C1400587005,5027099.64,5240532.34,C728885526,687107.41,473674.7,0
163,CASH_OUT,57025.07,C1465445423,0,0,C823095176,698075.18,755100.25,0
186,PAYMENT,6922.28,C85486180,0,0,M1964949023,0,0,0
236,CASH_IN,157635.89,C1654270716,1337,158972.89,C776911769,24896.73,0,0
226,PAYMENT,40309.15,C1521749525,0,0,M1878827034,0,0,0
305,CASH_OUT,367500.52,C1094103911,0,0,C477020728,558053.12,925553.63,0
397,CASH_OUT,75985.33,C808843154,4045,0,C385693064,405957.82,481943.14,0
13,CASH_IN,81312.71,C1627612958,10184,91496.71,C115095474,678830.13,1029058.79,0
8,CASH_OUT,617230.51,C940816032,0,0,C1320217924,1321973.7,2988080.45,0
403,CASH_OUT,95941.08,C2025960023,0,0,C530819241,149972.29,245913.37,0
301,CASH_OUT,121967.11,C338937059,0,0,C721049857,127565.11,249532.22,0
355,CASH_OUT,250529.26,C1333208128,6216,0,C9815714,0,250529.26,0
374,CASH_OUT,312948.24,C1327768966,37748,0,C881276566,0,312948.24,0
33,PAYMENT,10792.66,C1587470841,69178,58385.34,M1911824928,0,0,0
324,PAYMENT,4920.54,C1298923168,0,0,M1349510964,0,0,0
36,CASH_IN,145170.03,C843700097,28895,174065.03,C639060705,4883159.81,4737989.78,0
588,CASH_IN,69847.65,C178174025,6530741.34,6600589,C119907784,383334.99,313487.34,0
334,CASH_OUT,273785,C328448380,0,0,C1967828196,1354791.03,1628576.03,0
324,CASH_IN,161954.17,C1249183331,31521,193475.17,C1584982907,0,0,0
34,CASH_IN,119754.02,C425654856,5884327.6,6004081.62,C268015485,5221462.95,4751228.68,0
281,CASH_OUT,174870.01,C525852669,273186,98315.99,C481139258,0,174870.01,0
44,PAYMENT,4264.12,C656361818,0,0,M1970111029,0,0,0
241,CASH_OUT,128772.78,C1121854721,0,0,C1595612008,507090.13,635862.91,0
236,TRANSFER,940703.38,C2004035213,0,0,C298362641,2456185.75,3396889.12,0
162,PAYMENT,1886.89,C1904684947,103003.33,101116.44,M2034177820,0,0,0
139,PAYMENT,15677.05,C816206298,264373.92,248696.87,M447854461,0,0,0
396,CASH_IN,184840.83,C928016860,5749527.32,5934368.15,C803119168,711146.86,526306.03,0
407,CASH_IN,27929.38,C1744243971,10986867.41,11014796.79,C1499222706,483557.02,455627.63,0
33,CASH_OUT,293507.23,C1535897162,22677,0,C1528787128,3555873.91,3673318.93,0
138,CASH_OUT,44758.02,C1731592041,29914,0,C1996799206,0,44758.02,0
375,TRANSFER,312733.09,C1379845349,986,0,C1886655978,961403.27,1274136.36,0
132,PAYMENT,10440.43,C1005871674,28399,17958.57,M1820771922,0,0,0
327,CASH_OUT,262966.02,C853865280,11296,0,C2072486701,628162.74,891128.77,0
394,CASH_OUT,21783.25,C1862257368,182080,160296.75,C2010426691,0,21783.25,0
158,PAYMENT,29367.49,C1552875909,619189.88,589822.38,M228929751,0,0,0
335,PAYMENT,14171.41,C1828827095,68787,54615.59,M811521406,0,0,0
378,CASH_IN,240196.31,C1139902237,100328,340524.31,C320204719,1278515.31,1038319,0
251,CASH_IN,45290.74,C2079516814,5370882.84,5416173.58,C523646799,49916.46,4625.73,0
254,PAYMENT,4991.84,C1775511965,113048.77,108056.93,M336763462,0,0,0
33,CASH_OUT,85217.09,C1212567974,0,0,C490150701,8233645.23,8318862.33,0
21,PAYMENT,13263.94,C1684568067,0,0,M1684103041,0,0,0
42,CASH_OUT,233386.99,C956668982,0,0,C1249360683,2762549.02,2995936,0
307,PAYMENT,13302.34,C2037168696,0,0,M1090363276,0,0,0
355,CASH_IN,64478.54,C1401093048,21733236.35,21797714.89,C1252852357,378155.59,313677.05,0
327,CASH_OUT,84871.66,C138782534,0,0,C1684992043,1443241.52,1528113.19,0
160,CASH_OUT,154565.16,C1553989701,0,0,C443919992,692475.08,847040.24,0
278,CASH_OUT,102879.87,C567393905,134908.72,32028.84,C888067620,5007207.02,5110086.89,0
205,TRANSFER,1092619.45,C469160088,29248,0,C484213826,0,1092619.45,0
227,CASH_IN,220197.18,C1860013071,6949878.29,7170075.48,C801595716,4493591.65,4273394.47,0
306,PAYMENT,12716.14,C667821276,77607.26,64891.12,M1855550366,0,0,0
153,TRANSFER,470959.56,C342856905,0,0,C1769594556,8492922.55,8963882.11,0
287,PAYMENT,11186.46,C1374586635,26798,15611.54,M1038677569,0,0,0
42,PAYMENT,6091.21,C2101325078,0,0,M677567106,0,0,0
18,PAYMENT,18049.88,C1848788680,474566.78,456516.9,M678752134,0,0,0
38,PAYMENT,10101.67,C179792872,65133,55031.33,M1261306099,0,0,0
14,CASH_IN,72715.15,C345968760,17256845.18,17329560.33,C2136468105,376224.4,31106.18,0
210,CASH_IN,192994.81,C786926807,7072884.24,7265879.05,C1708552,240832.06,47837.25,0
240,PAYMENT,4946.98,C1012436988,14148.83,9201.85,M84444867,0,0,0
10,PAYMENT,38191.19,C479013802,0,0,M290606846,0,0,0
207,CASH_IN,105468,C960616421,2950376.31,3055844.32,C1465901,133437.73,27969.73,0
283,CASH_OUT,129774.46,C1950938211,10195,0,C1903771558,1058980.54,1188755.01,0
183,TRANSFER,5098.33,C132716262,0,0,C1612892904,220615.25,225713.58,0
6,PAYMENT,2607.64,C447392721,92756,90148.36,M2092841477,0,0,0
348,CASH_IN,27269.85,C1484570728,12078,39347.85,C1048224186,257860.37,230590.52,0
163,PAYMENT,780.37,C90643239,5102,4321.63,M510340234,0,0,0
400,PAYMENT,12927.89,C1455907856,0,0,M127391091,0,0,0
396,PAYMENT,19563.98,C1488039155,0,0,M252348401,0,0,0
329,CASH_OUT,380736.74,C1790878161,0,0,C265046251,2639480.34,3020217.08,0
234,CASH_OUT,168816.01,C1626594541,46421.28,0,C1436933036,1824811.53,1993627.54,0
326,PAYMENT,19501.89,C701618534,0,0,M1734580457,0,0,0
23,PAYMENT,632.36,C1776819481,0,0,M381350181,0,0,0
687,CASH_OUT,121371.71,C1106980761,0,0,C689755195,798006.95,919378.66,0
130,CASH_IN,161820.95,C498059076,11045334.05,11207155,C1812375253,577581.64,415760.69,0
372,CASH_IN,92610.5,C1936239074,8518833.82,8611444.32,C1881297341,1681796.22,1589185.72,0
203,CASH_OUT,126369.41,C2022093170,267875.35,141505.95,C1125025410,248261,374630.4,0
231,CASH_OUT,125203.03,C770753379,610,0,C1647779006,570072.8,695275.83,0
135,TRANSFER,792348.27,C2068041790,0,0,C1940182082,1496175.96,2288524.23,0
235,TRANSFER,501335.75,C1411546858,0,0,C391420831,2192527.45,2693863.2,0
374,TRANSFER,788523.16,C130408377,40897,0,C1986837066,60698.46,849221.62,0
594,CASH_IN,54863.87,C1606081446,4497892.16,4552756.04,C1001666683,1943877.38,1889013.51,0
177,PAYMENT,12193.06,C312823042,6367,0,M1745116363,0,0,0
36,CASH_OUT,360764.49,C2101155118,21586,0,C800203282,197511.27,558275.77,0
132,PAYMENT,31679.21,C415557174,683,0,M1594158570,0,0,0
36,PAYMENT,75810.22,C678157252,112446.77,36636.55,M822571233,0,0,0
547,PAYMENT,18975.69,C1226608874,1864,0,M738051640,0,0,0
201,PAYMENT,3025.05,C1973149229,7144,4118.95,M228668065,0,0,0
274,PAYMENT,3617.99,C1433852591,5579.25,1961.26,M1955601262,0,0,0
214,PAYMENT,6793.76,C1304203274,55388,48594.24,M1701344192,0,0,0
205,CASH_OUT,213961.5,C1602710893,0,0,C1081575414,306780.58,738530.53,0
538,CASH_IN,72159.86,C1818841007,568,72727.86,C1931709528,0,0,0
185,DEBIT,29957.45,C111990331,4676,0,C1827267981,528351.3,558308.75,0
249,PAYMENT,22263.1,C197354201,15239,0,M1614380923,0,0,0
281,PAYMENT,14487.74,C2143778598,0,0,M782844525,0,0,0
236,PAYMENT,5626.14,C2140689897,20672,15045.86,M460940437,0,0,0
279,CASH_IN,247869.85,C770605333,8419786.24,8667656.1,C930083339,2316093.97,2068224.12,0
279,CASH_IN,117555.51,C879991395,32377,149932.51,C2044306232,769210.56,651655.06,0
552,CASH_IN,159301.6,C455231687,491780.1,651081.71,C1812440365,13139084.77,12979783.17,0
208,PAYMENT,13.86,C1839482336,37119,37105.14,M1982952061,0,0,0
356,CASH_OUT,165219.92,C265665035,5977.18,0,C673490034,183538.55,348758.46,0
40,CASH_IN,37404.56,C990296177,1041363.73,1078768.29,C1504595484,932835.89,895431.33,0
399,CASH_OUT,266464.41,C651688424,0,0,C1203598583,830223.92,1096688.33,0
185,CASH_OUT,120165.07,C61658607,13597,0,C2069404525,2212.66,122377.74,0
178,PAYMENT,1277.88,C1558075367,208774,207496.12,M1352405209,0,0,0
132,CASH_IN,370116.47,C231606605,1022770.85,1392887.32,C644547097,2273713.33,1903596.86,0
346,CASH_IN,377632.81,C1246123444,55486,433118.81,C1899928090,14387.45,0,0
306,TRANSFER,144536.41,C1419795868,0,0,C1752119825,1479195.38,1623731.79,0
695,PAYMENT,17079.19,C1980309036,0,0,M201669605,0,0,0
280,PAYMENT,22324.22,C1458553127,59987.63,37663.41,M267064857,0,0,0
235,CASH_OUT,352035.08,C1003391904,0,0,C2052191571,3120175.61,3472210.69,0
160,PAYMENT,36216.15,C1312990502,52841,16624.85,M1616859500,0,0,0
161,PAYMENT,21498.14,C1228906870,19343,0,M2092136092,0,0,0
284,CASH_OUT,63168.23,C90155405,21218,0,C395220031,140709.03,203877.26,0
301,CASH_OUT,60029.38,C474084591,0,0,C2123916115,244166.63,304196.01,0
185,PAYMENT,1496.5,C1693814115,377493.77,375997.27,M586204752,0,0,0
20,CASH_OUT,134047.06,C1291031171,215991.77,81944.72,C1926538717,2851953.1,2986000.16,0
37,TRANSFER,285758.82,C1736909736,0,0,C322369737,1933229.31,2218988.13,0
303,CASH_OUT,489982.85,C1747797277,0,0,C1658669067,747353.67,1237336.52,0
189,PAYMENT,3155.26,C1568884123,0,0,M1224454145,0,0,0
356,PAYMENT,11930.57,C154959792,10865,0,M598876349,0,0,0
20,CASH_IN,156829.67,C1637586151,127,156956.67,C699834404,893027.39,514532.46,0
204,CASH_IN,120701.47,C1738249233,72708,193409.47,C1017831639,0,0,0
33,PAYMENT,13583.09,C872445289,93290.09,79707,M1369862081,0,0,0
397,CASH_OUT,289242.83,C491275131,25144.17,0,C1769394660,6423034.15,6712276.98,0
139,CASH_IN,549394.57,C1964241706,26208,575602.57,C323078005,0,0,0
35,PAYMENT,1904.85,C585792996,0,0,M198086520,0,0,0
567,CASH_OUT,182196.91,C1064394241,72737,0,C1230523932,321294.91,503491.82,0
400,CASH_OUT,43779.26,C797264066,0,0,C2083221114,3123022.64,3166801.9,0
43,PAYMENT,814.79,C1822184436,137033.23,136218.44,M1453864774,0,0,0
202,CASH_IN,46228.89,C582244319,6118486.92,6164715.81,C1964654716,405265.86,359036.98,0
36,PAYMENT,40233.48,C1184460960,697,0,M1613415703,0,0,0
162,TRANSFER,380659.88,C1852818864,0,0,C714051433,3538292.85,3936666.44,0
227,PAYMENT,44440.59,C751379248,21294,0,M1592365607,0,0,0
335,CASH_OUT,234692.77,C1469478261,81878.08,0,C1847113473,2922907.21,3157599.99,0
181,PAYMENT,9207.61,C898222042,0,0,M2051777772,0,0,0
188,CASH_OUT,82145.12,C151652092,10882,0,C1134807671,519654.12,601799.23,0
10,CASH_IN,122099.31,C1628346961,9938131.57,10060230.88,C173141569,2429925.87,2485268.26,0
452,CASH_IN,247741.05,C1511180592,8360964.19,8608705.24,C895432716,1465502.39,1217761.34,0
308,CASH_OUT,236583.7,C477958664,0,0,C666222090,7519223.66,7755807.37,0
158,PAYMENT,13895.67,C679329749,178369.97,164474.3,M616925808,0,0,0
186,TRANSFER,498709.44,C1299747241,194462,0,C1859367034,0,498709.44,0
307,CASH_OUT,17647.25,C1140138576,95695,78047.75,C1340002893,0,17647.25,0
210,CASH_OUT,159681.4,C1375132260,356215.33,196533.93,C1578454754,1009063.63,1168745.04,0
154,PAYMENT,207.92,C663815194,42825,42617.08,M304840955,0,0,0
260,CASH_IN,123122.85,C1408151338,904850.63,1027973.48,C1288807777,3121884.46,2998761.61,0
229,TRANSFER,122275.88,C166904129,345192,222916.12,C505808118,2625100.47,2747376.36,0
371,PAYMENT,99.87,C1335808700,28613.37,28513.5,M1348385174,0,0,0
131,PAYMENT,377.52,C702511759,103972,103594.48,M1914714126,0,0,0
279,PAYMENT,7308.71,C904087925,21319,14010.29,M1369075158,0,0,0
177,PAYMENT,24631.13,C1634369964,0,0,M1221324342,0,0,0
683,TRANSFER,492379.58,C482653364,0,0,C64757258,655125.78,1147505.36,0
228,CASH_OUT,48316.53,C1232675396,85770,37453.47,C1060739052,0,48316.53,0
282,CASH_OUT,22386.88,C396337006,0,0,C1156486684,83173.91,105560.79,0
283,CASH_IN,92231.01,C356953859,8021799.77,8114030.78,C1275821584,292967.27,200736.26,0
184,TRANSFER,43001.04,C64348815,15564,0,C653942005,749918.38,792919.42,0
354,CASH_OUT,60322.7,C488016662,69694,9371.3,C1758898049,0,60322.7,0
139,CASH_OUT,191963.6,C1363215149,20579,0,C385844098,133408.6,334018.36,0
14,PAYMENT,7087.22,C403434539,754989,747901.78,M714727040,0,0,0
185,PAYMENT,8467.43,C1134755779,0,0,M1085595898,0,0,0
208,DEBIT,1218.41,C93532751,11195,9976.59,C771258296,407075.57,408293.98,0
252,TRANSFER,1448920.22,C194532609,0,0,C2102478256,1892051.51,3340971.73,0
34,PAYMENT,13105.16,C380429394,461018.35,447913.19,M1811189482,0,0,0
19,CASH_OUT,258851.14,C1720508239,623,0,C1475456951,788793.07,1765080.5,0
229,CASH_OUT,112716.24,C1231750411,0,0,C1891597560,1688148.71,1800864.94,0
42,CASH_OUT,466062.79,C999448867,772644.58,306581.79,C501843758,1393918.22,1859981.01,0
309,TRANSFER,8591083.21,C527397106,0,0,C1460220308,13887790.95,22478874.16,0
259,CASH_IN,45676.6,C1453889470,45363.01,91039.6,C209029224,94905.85,49229.25,0
161,CASH_IN,73649.43,C1764857499,7108747.92,7182397.35,C1010737727,3354123.92,3280474.49,0
228,CASH_IN,547734.15,C1336825853,100390,648124.15,C1894746389,1332225.44,784491.29,0
375,CASH_IN,309229.52,C1892662770,12806010.08,13115239.6,C489429585,1385649.56,1076420.04,0
140,TRANSFER,238158.08,C979582868,133021,0,C696392761,0,238158.08,0
277,CASH_IN,212639.85,C1291266442,221113,433752.85,C2032266039,8089840.46,7877200.62,0
352,CASH_OUT,216783.3,C1145868719,24513,0,C1664840959,435471.99,652255.29,0
230,CASH_OUT,298052.48,C1504135248,256134,0,C914403598,1944912.8,2242965.28,0
403,CASH_IN,270296.1,C378239560,4615157.56,4885453.66,C1874126512,710088.26,439792.16,0
329,PAYMENT,43944.59,C2072344040,19891,0,M565565822,0,0,0
9,PAYMENT,1067.12,C629458162,111218.19,110151.06,M1013615465,0,0,0
231,PAYMENT,8836.89,C292819978,12299,3462.11,M1619665567,0,0,0
397,TRANSFER,608091.59,C1548507535,0,0,C1143198300,792049.23,1400140.82,0
377,CASH_OUT,177767.75,C2007823058,0,0,C480497673,5776056.75,5953824.5,0
38,PAYMENT,7512.21,C1783552906,369980.61,362468.4,M1052011073,0,0,0
191,CASH_OUT,1278.64,C881861131,0,0,C56970826,108960.09,110238.73,0
326,PAYMENT,1025.02,C1581799130,51066,50040.98,M324631981,0,0,0
135,CASH_OUT,188788.29,C2090098129,0,0,C1602081309,262326.73,451115.02,0
370,TRANSFER,560573.29,C355907491,0,0,C1865550797,3127175.66,3687748.94,0
214,PAYMENT,7229.68,C805494713,21092,13862.32,M1324965364,0,0,0
354,CASH_OUT,247227.24,C301346587,213443,0,C1611217966,3445.2,250672.44,0
181,CASH_IN,155495.35,C74325189,455,155950.35,C276222289,3083992.49,2928497.15,0
44,PAYMENT,6201.6,C856987083,39892,33690.4,M2093807306,0,0,0
355,PAYMENT,23508.42,C1128389785,0,0,M794687689,0,0,0
36,CASH_OUT,332373.51,C1122804994,0,0,C921475202,625771,958144.5,0
144,PAYMENT,28819.08,C1162722146,20394,0,M1369989831,0,0,0
226,CASH_OUT,93681.88,C959981590,17027,0,C2057039461,20931514.84,21025196.72,0
376,PAYMENT,19285.23,C2114406125,523599.93,504314.7,M571420586,0,0,0
380,CASH_IN,26842.54,C530546637,2666883.57,2693726.11,C1860640372,200631.74,173789.2,0
350,CASH_OUT,19353.39,C1772967783,0,0,C1402002400,432378.15,451731.54,0
43,CASH_IN,342289.78,C393964255,2096168.29,2438458.07,C1698704934,1230014.67,887724.89,0
255,PAYMENT,15647.86,C679894212,0,0,M1683498559,0,0,0
252,TRANSFER,260021.33,C94103745,21408,0,C1743249981,3529555.87,3789577.2,0
597,TRANSFER,881354.61,C2096225785,0,0,C227076444,5724857.95,6606212.57,0
355,PAYMENT,23041.9,C1092806066,0,0,M306964970,0,0,0
41,PAYMENT,2237.97,C1560566814,0,0,M1890391640,0,0,0
159,PAYMENT,19595.01,C2146807662,5749,0,M1375403789,0,0,0
327,CASH_IN,56243.71,C264927238,23861092.11,23917335.82,C1184107597,4186984.31,4130740.6,0
163,CASH_OUT,85622.01,C478035968,45846,0,C45749973,554389.16,640011.17,0
158,PAYMENT,162.58,C1592028700,118,0,M372824040,0,0,0
19,CASH_OUT,340346.32,C1173837275,175363,0,C1239042397,0,279272.59,0
251,TRANSFER,91847.39,C1501170309,0,0,C242989599,428872.83,520720.23,0
210,PAYMENT,4985.65,C769691272,115035,110049.35,M951800005,0,0,0
332,CASH_OUT,180169.24,C892783631,0,0,C554391461,616239.09,796408.33,0
324,CASH_OUT,49744.18,C1648089994,0,0,C498776688,1335460.51,1385204.68,0
17,CASH_OUT,592277.44,C1836504535,42552.18,0,C1516384232,3478771.58,4567615.74,0
33,CASH_OUT,199316.31,C192131047,5236,0,C503650763,336713.75,434866.17,0
133,PAYMENT,10318.18,C459903690,670976.82,660658.64,M126146116,0,0,0
279,CASH_OUT,217829.09,C1875792262,51678,0,C1585578080,0,217829.09,0
393,PAYMENT,18801.73,C15079520,12805,0,M2003023084,0,0,0
280,CASH_OUT,38850.9,C394300039,0,0,C1465205296,39879.39,78730.28,0
376,PAYMENT,6293.28,C140019575,21393,15099.72,M1378243619,0,0,0
251,CASH_IN,58781.22,C395987860,36425,95206.22,C436959092,0,0,0
375,CASH_OUT,17399.01,C1952590741,0,0,C1857300677,163854.42,181253.43,0
186,CASH_IN,261574.43,C2073274569,10029583.61,10291158.04,C1693551077,1163286.69,901712.26,0
276,CASH_IN,56760.54,C1265870369,2642,59402.54,C1418291566,116010.97,59250.43,0
9,CASH_IN,169069.92,C986495688,6366955.95,6536025.87,C735202313,252077.58,131646.85,0
160,CASH_OUT,45901.31,C548150951,0,0,C1357873162,82028.91,127930.22,0
259,PAYMENT,1433.44,C1606748103,19896,18462.56,M2125877901,0,0,0
332,PAYMENT,20281.76,C1371684993,0,0,M868298101,0,0,0
182,TRANSFER,1159923.99,C1869732529,0,0,C1340509297,8158249.37,9318173.37,0
16,PAYMENT,6449.77,C1252271643,92817.53,86367.76,M1489368870,0,0,0
